message,severity,attributes,tags,timestamp
    at Object.<anonymous> (/app/node_modules/magmastream/dist/structures/Utils.js:7:17),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:06.101005378Z
    at Object.<anonymous> (/app/node_modules/magmastream/dist/structures/Manager.js:5:17),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:06.101018215Z
    at Object.<anonymous> (/app/node_modules/magmastream/dist/index.js:5:22),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:06.101027372Z
    at Object.<anonymous> (/app/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js:2:41),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:06.101277681Z
    at Object.<anonymous> (/app/node_modules/jsdom/lib/api.js:7:27),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:06.101285295Z
,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:08.226707134Z
npm warn config production Use `--omit=dev` instead.,error,"{""level"":""error""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:08.226784128Z
,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:08.226793692Z
> titanbot-custom@2.0.0 start,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:08.226798306Z
> node src/app.js,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:08.226803419Z
[21:19:08] [[31merror[39m]: TypeError: Cannot cancel a stream that already has a reader,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313658333Z
    at ReadableStream.cancel (/app/node_modules/web-streams-polyfill/dist/polyfill.js:4098:44),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313663925Z
    at /app/node_modules/axios/dist/node/axios.cjs:3901:10,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313669445Z
    at test (/app/node_modules/axios/dist/node/axios.cjs:3868:14),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313675053Z
    at factory (/app/node_modules/axios/dist/node/axios.cjs:3890:84),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313683737Z
    at getFetch (/app/node_modules/axios/dist/node/axios.cjs:4058:68),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313689912Z
    at Object.<anonymous> (/app/node_modules/axios/dist/node/axios.cjs:4063:1),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313695556Z
    at Module._compile (node:internal/modules/cjs/loader:1364:14),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313701460Z
    at Module._extensions..js (node:internal/modules/cjs/loader:1422:10),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313706961Z
    at Module.load (node:internal/modules/cjs/loader:1203:32),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313712524Z
    at Module._load (node:internal/modules/cjs/loader:1019:12),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313738848Z
[21:19:08] [[31merror[39m]: Error [ERR_REQUIRE_ESM]: require() of ES Module /app/node_modules/@exodus/bytes/encoding-lite.js from /app/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313744701Z
Instead change the require of encoding-lite.js in /app/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313750598Z
    at Object.<anonymous> (/app/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js:2:41),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313756146Z
    at Object.<anonymous> (/app/node_modules/jsdom/lib/api.js:7:27),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313763048Z
    at Object.<anonymous> (/app/node_modules/magmastream/dist/structures/Utils.js:7:17),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:10.313771110Z
    at Object.<anonymous> (/app/node_modules/magmastream/dist/structures/Manager.js:5:17),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:12.218959692Z
    at Object.<anonymous> (/app/node_modules/magmastream/dist/index.js:5:22),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:19:12.218966948Z
